TrafficType_15,Month_Nov,Administrative_Duration_mm_yj_stdev,VisitorType_New_Visitor,Informational_mm_yj_stdev,TrafficType_2,TrafficType_3,ProductRelated_mm_yj_stdev,PageValues_mm_yj_stdev,Month_May,TrafficType_13,OperatingSystems_3,TrafficType_1,add_exit_bounce_rates_mm_yj_stdev,Month_Mar,TrafficType_18,TrafficType_8,SpecialDay_0.8,Month_Feb,TrafficType_12,Browser_12,Revenue
0,0,-0.0,0,-0.0,1,0,0.011331165321428374,-0.0,1,0,0,0,0.0760967421984126,0,0,0,0,0,0,0,0
0,0,0.02946984520116167,0,-0.0,0,0,0.022756925541956272,0.01797338667326032,1,0,0,1,0.020059733669814374,0,0,0,0,0,0,0,1
0,0,-0.0,0,-0.0,0,1,0.001399362809111623,-0.0,1,0,1,0,0.15099893790213584,0,0,0,0,0,0,0,0
0,0,0.025018974361536633,0,0.019144830429749536,0,0,0.04166734928063548,-0.0,1,0,0,0,0.07065152143930753,0,0,0,0,0,0,0,0
0,0,0.011371620144133952,0,-0.0,0,0,0.012428997700903928,-0.0,1,0,0,0,0.03856375659068101,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.012428997700903928,-0.0,1,0,0,1,0.12155661866686902,0,0,0,1,0,0,0,0
0,0,0.03211754099218964,0,-0.0,0,0,0.02023225459975283,0.018003799784858252,1,0,0,0,0.0642431678552488,0,0,0,0,0,0,0,1
0,0,-0.0,0,-0.0,0,1,0.001399362809111623,-0.0,1,0,0,0,0.11725233831074348,0,0,0,1,0,0,0,0
0,0,0.00991300683206735,0,-0.0,0,1,0.03436563829383412,-0.0,1,0,0,0,0.022798658450852553,0,0,0,0,0,0,0,0
0,0,0.03219580917842054,0,-0.0,1,0,0.02792729846476261,0.01796720467322644,1,0,0,0,0.018624911556356608,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0027612892690997066,-0.0,1,0,0,1,0.15099893790213584,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.012428997700903928,-0.0,1,0,0,0,0.09154034602400124,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0027612892690997066,-0.0,1,0,1,1,0.11725233831074348,0,0,0,0,0,0,0,0
0,0,0.019580432272061566,0,0.019144830429749536,0,0,0.01749884323126877,-0.0,1,0,0,0,0.043898107403816014,0,0,0,0,0,0,0,0
0,0,0.0200206457290302,0,-0.0,0,0,0.018434266481444233,-0.0,1,0,0,1,0.01566569875586914,0,0,0,0,0,0,0,0
0,0,0.014244532568099886,0,-0.0,0,0,0.02792729846476261,-0.0,1,0,0,0,0.06884009769884025,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.005377011547709563,-0.0,1,0,0,0,0.08207883622030704,0,0,0,0,0,0,0,0
0,0,0.0048720272658599895,0,-0.0,0,0,0.02654558160897617,0.016364695383756726,1,0,0,1,0.10350050748420254,0,0,0,0,0,0,0,1
0,0,0.028843416907790815,0,-0.0,1,0,0.021096149774362784,-0.0,1,0,0,0,0.05294215982988142,0,0,0,0,0,0,0,0
0,0,0.027173199461121702,0,-0.0,0,1,0.02023225459975283,-0.0,1,0,1,0,0.039573962893647015,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,1,0,0,0,0.15099893790213584,0,0,0,0,0,0,0,0
0,0,0.009196683155871197,1,-0.0,0,1,0.012428997700903928,-0.0,1,0,0,0,0.07198564114294995,0,0,0,0,0,0,0,0
0,0,0.03223527319037838,0,0.019144830429749536,0,0,0.04101062816817969,0.01305420698373861,1,0,0,1,0.08675096892622869,0,0,0,0,0,0,0,0
0,0,-0.0,0,0.019144830429749536,1,0,0.01749884323126877,0.017846664089265298,1,0,0,0,0.052629344349498,0,0,0,0,0,0,0,1
0,0,0.01518512436876651,0,0.022362315379398673,0,1,0.025827117592915245,-0.0,1,0,0,0,0.0885591093248773,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.01749884323126877,-0.0,1,0,0,0,0.1419133089971277,0,0,0,0,0,0,0,0
0,0,0.02235001224845287,0,-0.0,0,0,0.010203498628435228,-0.0,1,0,0,0,0.045528007824649594,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.03048351869335703,-0.0,1,0,0,0,0.01474270568566861,0,0,0,0,0,0,0,0
0,0,0.03023680464266815,0,0.019144830429749536,0,0,0.04259260720538816,0.010460211340042812,1,1,0,0,0.05147515884608919,0,0,0,0,0,0,0,1
0,0,0.019000516193968624,0,0.019144830429749536,0,0,0.05219926739881563,0.004574220750798148,1,1,0,0,0.08416254029717231,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.014538452942853967,-0.0,1,0,0,1,0.1015425366173974,0,0,0,0,0,0,0,0
0,0,0.02744812530764713,0,-0.0,0,0,0.042885895525437596,-0.0,1,1,1,0,0.05082335964999644,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.01749884323126877,0.01782342893806099,1,0,1,0,0.04693766083854458,0,0,0,0,0,0,0,1
0,0,0.004622418395591716,0,0.022362315379398673,1,0,0.04522122142370006,0.009836820604371256,1,0,1,0,0.08575790670768264,0,0,0,1,0,0,0,0
0,0,0.03087505650698398,0,0.02305316701345941,1,0,0.051400002226486594,0.002638861270250446,1,0,0,0,0.015485126402544989,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.005377011547709563,-0.0,1,0,0,0,0.08207883622030704,0,0,0,0,0,0,0,0
0,0,-0.0,1,-0.0,1,0,0.018434266481444233,0.017547925337459455,1,0,0,0,0.02786801252399145,0,0,0,0,0,0,0,1
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,1,0,0,0,0.15099893790213584,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,1,0,0,0,0.15099893790213584,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.012428997700903928,-0.0,1,0,0,0,0.041760331816312245,0,0,0,0,0,0,0,0
0,0,-0.0,0,0.022362315379398673,0,0,0.021096149774362784,-0.0,1,0,0,0,0.12588926329510092,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.036739930524575054,-0.0,1,0,0,0,0.02920381399608841,0,0,0,0,0,0,0,0
0,0,-0.0,1,-0.0,0,1,0.022756925541956272,0.018004801318022717,1,0,0,0,0.022798658450852553,0,0,0,0,0,0,0,1
0,0,0.017120440568812557,0,0.02294186358191224,0,0,0.03048351869335703,-0.0,1,0,1,0,0.13332376789621794,0,0,0,0,0,0,0,0
0,0,0.021151561802620084,1,-0.0,1,0,0.00785521927712391,-0.0,1,0,0,0,0.0760967421984126,0,0,0,0,0,0,0,0
0,0,0.017165249386318825,0,0.019144830429749536,0,0,0.04101062816817969,0.016489233815560722,1,0,0,0,0.01956115419666857,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.00785521927712391,-0.0,1,1,0,0,0.06228837251639441,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.005377011547709563,-0.0,1,0,0,0,0.050031899133798574,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.005377011547709563,-0.0,1,0,1,0,0.12693090810514826,0,0,0,0,0,0,0,0
0,0,0.02105337166051655,0,-0.0,1,0,0.018434266481444233,0.014040080384067698,1,0,1,0,0.03235938250105326,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,1,0,0,0,0.15099893790213584,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.012428997700903928,-0.0,1,0,0,0,0.08855911024406463,0,0,0,0,0,0,0,0
0,0,0.008987691596866855,1,-0.0,0,1,0.02792729846476261,-0.0,1,0,0,0,0.009275627208924019,0,0,0,0,0,0,0,0
0,0,0.0200206457290302,0,0.022362315379398673,0,0,0.051788713243924756,0.012863683299206612,1,0,0,0,0.02995293025804284,0,0,0,0,0,0,0,0
0,0,0.002808032125070383,0,0.019144830429749536,0,1,0.04317194460745432,-0.0,1,0,0,0,0.03587501760077577,0,0,0,1,0,0,0,0
1,0,0.031001832137081825,1,-0.0,0,0,0.01653821391165892,-0.0,1,0,0,0,0.029506819102498336,0,0,0,0,0,0,0,0
0,0,0.008348895943702993,1,-0.0,1,0,0.0027612892690997066,-0.0,1,0,0,0,0.08207883622030704,0,0,0,0,0,0,0,0
0,0,0.024153454508872203,0,-0.0,0,0,0.04259260720538816,-0.0,1,0,0,1,0.04169844968637422,0,0,0,0,0,0,0,0
0,0,0.004622418395591716,0,-0.0,0,1,0.015551662832249099,-0.0,1,0,0,0,0.08590498567254244,0,0,0,0,0,0,0,0
0,0,0.022691204938154304,0,-0.0,0,0,0.029238692137671034,0.01798520186021934,1,0,0,0,0.027114797432096154,0,0,0,0,0,0,0,1
0,0,0.0011550109269571891,0,-0.0,0,0,0.001399362809111623,-0.0,1,0,0,0,0.03581860617104593,0,0,0,1,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.02654558160897617,0.01791190290726623,1,0,0,0,0.0192871412418788,0,0,0,0,0,0,0,1
0,0,0.018987467061850297,0,0.019144830429749536,0,0,0.03166532418042186,-0.0,1,0,0,1,0.059743741049094426,0,0,0,0,0,0,0,0
0,0,-0.0,0,0.019144830429749536,0,0,0.03166532418042186,-0.0,1,0,0,0,0.12335152599351844,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.03760777092165384,-0.0,1,0,0,0,0.04472166561116939,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.0027612892690997066,-0.0,1,0,0,0,0.15099893790213584,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.01749884323126877,-0.0,1,0,0,0,0.10911373762601274,0,0,0,1,0,0,0,0
0,0,-0.0,0,0.019144830429749536,0,0,0.037179388529192794,-0.0,1,0,1,0,0.08900990284779486,0,1,0,0,0,0,0,0
0,0,0.010410560429872807,0,-0.0,0,0,0.03385307890544632,0.005837442113277942,1,0,0,1,0.05521497623081476,0,0,0,0,0,0,0,0
0,0,0.03207474027212725,0,-0.0,1,0,0.02792729846476261,-0.0,1,0,0,0,0.036479056808233566,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.005377011547709563,-0.0,1,0,0,0,0.08207883622030704,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.04498673739791721,0.01799013455967884,1,0,0,0,0.010449373263817164,0,0,0,0,0,0,0,1
0,0,-0.0,0,-0.0,0,0,0.04198353531006858,-0.0,1,0,0,0,0.09725977164931911,0,0,0,0,0,0,0,0
0,0,0.006085589913252119,0,0.022362315379398673,0,0,0.029238692137671034,0.014828252035886651,1,0,0,1,0.031447607568783335,0,0,0,0,0,0,0,1
0,0,-0.0,0,0.02294186358191224,0,1,0.009045143294535585,-0.0,1,0,0,0,0.12155661866686902,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.04101062816817969,-0.0,1,0,1,0,0.12559801260065584,0,0,0,0,0,0,0,0
0,0,0.01080035375971886,0,0.022362315379398673,0,0,0.005377011547709563,-0.0,1,0,0,0,0.06228837251639441,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.011331165321428374,0.01670680239628363,1,0,0,0,0.050031899133798574,0,0,0,0,0,0,0,1
0,0,-0.0,0,-0.0,0,0,0.012428997700903928,-0.0,1,0,1,0,0.041760331816312245,0,0,0,0,0,0,0,0
0,0,0.011927184349020003,0,-0.0,0,0,0.025827117592915245,-0.0,1,0,0,0,0.020126915684136444,0,0,0,0,0,0,0,0
0,0,0.011246044952007966,0,-0.0,0,0,0.005377011547709563,-0.0,1,0,1,0,0.09514141731906418,0,0,0,0,0,0,0,0
0,0,0.015636237458648172,0,0.023082112199467198,0,0,0.035826572165017535,-0.0,1,0,1,1,0.08314619526866343,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.011331165321428374,-0.0,1,0,0,0,0.14662898499837862,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.013497825164891194,-0.0,1,0,0,0,0.025080462902994403,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.012428997700903928,-0.0,1,0,0,0,0.03581860617104593,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.011331165321428374,-0.0,1,0,0,0,0.0970360172466764,0,0,0,0,0,0,0,0
0,0,0.020217097732766667,0,0.019144830429749536,0,1,0.025089562424500764,0.01800287321647145,1,0,0,0,0.018648627952002787,0,0,0,0,0,0,0,0
0,0,0.03216291802035468,0,-0.0,1,0,0.01653821391165892,-0.0,1,0,1,0,0.0559124587225229,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.01653821391165892,-0.0,1,1,1,0,0.1294499610653639,0,0,0,0,0,0,0,0
0,0,0.0256288470610139,0,0.019144830429749536,0,0,0.03996134695777183,0.015122367116506476,1,0,0,0,0.06426009822306403,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.021096149774362784,-0.0,1,0,0,0,0.06475566433644701,0,0,0,0,0,0,0,0
0,0,0.025340844811043865,0,-0.0,0,1,0.018434266481444233,-0.0,1,0,1,0,0.1148446218136031,0,0,0,0,0,0,0,0
0,0,-0.0,0,0.02294186358191224,0,0,0.022756925541956272,-0.0,1,0,0,0,0.051734578528064096,0,0,0,0,0,0,0,0
0,0,0.019411158560248377,0,0.019144830429749536,0,0,0.024332381571525334,-0.0,1,0,0,0,0.012351191612432174,0,0,0,0,0,0,0,0
0,0,-0.0,0,0.019144830429749536,0,1,0.010203498628435228,-0.0,1,0,1,0,0.1122460353259988,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.011331165321428374,-0.0,1,0,0,0,0.06228837251639441,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,1,0,1,0,0.11725233831074348,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.04474638122382869,-0.0,1,0,0,0,0.03726202361103679,0,0,0,0,0,0,0,0
0,0,0.029500759224831502,1,0.02294186358191224,1,0,0.01653821391165892,-0.0,1,0,0,0,0.026401098019181144,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.022756925541956272,-0.0,1,1,0,0,0.06008998301161681,0,0,0,0,0,0,0,0
0,0,0.01585715597270601,0,-0.0,1,0,0.0040868317332891325,-0.0,1,0,1,0,0.041760331816312245,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.012428997700903928,-0.0,1,0,0,0,0.057600190737488954,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.010203498628435228,-0.0,1,1,0,0,0.08207883622030704,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.011331165321428374,-0.0,1,0,0,1,0.10640521695376044,0,0,0,0,0,0,0,0
0,0,0.03183025566090215,0,-0.0,0,0,0.028591545873636978,0.016293535894334403,1,0,0,1,0.06622522962293603,0,0,0,0,0,0,0,1
0,0,-0.0,1,-0.0,0,0,0.02193750068756253,-0.0,1,0,0,0,0.008488495726047561,0,0,0,0,0,0,0,0
0,0,0.026524282506813036,1,-0.0,1,0,0.038829357256454616,-0.0,1,0,0,0,0.004721597141383805,0,0,0,0,0,0,0,0
0,0,0.007986207173473139,0,0.022362315379398673,0,1,0.021096149774362784,-0.0,1,0,1,0,0.05335470411050986,0,0,0,0,0,0,0,0
0,0,-0.0,1,-0.0,0,0,0.0066328200065896405,-0.0,1,0,0,0,0.07088772534619812,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.018434266481444233,-0.0,1,0,0,0,0.12253626201149292,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.02023225459975283,-0.0,1,0,0,0,0.0470541632919059,0,0,0,1,0,0,0,0
0,0,0.025899876580416738,0,0.019144830429749536,0,0,0.01749884323126877,0.01640134777299819,1,0,0,0,0.02812843547076939,0,0,0,0,0,0,0,1
0,0,-0.0,1,-0.0,0,0,0.009045143294535585,-0.0,1,0,0,0,0.06228837251639441,0,0,0,1,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.015551662832249099,-0.0,1,0,0,0,0.017907499099821398,0,0,0,0,0,0,0,0
0,0,0.03222839633295285,0,0.019144830429749536,0,0,0.04198353531006858,0.011020585131567362,1,0,0,1,0.06924433452748165,0,0,0,0,0,0,0,0
0,0,-0.0,1,-0.0,0,0,0.00785521927712391,-0.0,1,0,0,0,0.06228837251639441,0,0,0,0,0,0,0,0
0,0,0.02714117527153346,1,-0.0,0,0,0.021096149774362784,-0.0,1,0,1,0,0.005820831747666329,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.04498673739791721,-0.0,1,0,0,0,0.0645642038928,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.014538452942853967,-0.0,1,0,0,0,0.03581860617104593,0,0,0,0,0,0,0,0
0,0,0.003988060429323304,0,-0.0,0,0,0.042885895525437596,0.012660147976467176,1,0,0,0,0.06129565557251582,0,0,0,1,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,1,0,0,0,0.15099893790213584,0,0,0,0,0,0,0,0
0,0,0.020445070001158732,0,-0.0,0,0,0.03436563829383412,-0.0,1,0,0,0,0.0633649581140603,0,0,0,0,0,0,0,0
0,0,0.019467841302669393,0,-0.0,0,0,0.029869199902359585,-0.0,1,1,1,0,0.10132746776008261,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.01653821391165892,-0.0,1,0,0,0,0.12321422798422253,0,0,0,0,0,0,0,0
0,0,0.01503195653539322,0,-0.0,0,0,0.005377011547709563,-0.0,1,0,0,0,0.052629344349498,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.03385307890544632,-0.0,1,0,0,0,0.05032431158954377,0,0,0,0,0,0,0,0
0,0,0.03048434384482789,0,-0.0,0,0,0.02193750068756253,-0.0,1,1,1,0,0.06228837251639441,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.00785521927712391,-0.0,1,0,0,0,0.06228837251639441,0,0,0,0,0,0,0,0
0,0,0.0074688676202925705,0,0.019144830429749536,0,1,0.0507733396286059,-0.0,1,0,0,0,0.07937073544066531,0,0,0,0,0,0,0,0
0,0,0.020764636008530447,0,0.022362315379398673,0,1,0.0487390934679468,0.009804981139442009,1,0,0,0,0.04448888971955255,0,0,0,1,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.019345178640126953,0.017673673884979237,1,0,0,0,0.06599234080512333,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.03802537103316317,-0.0,1,0,0,0,0.025128507972262855,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.005377011547709563,-0.0,1,1,0,0,0.14628510669289435,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.014538452942853967,-0.0,1,1,0,0,0.13488887535908767,0,0,0,0,0,0,0,0
0,0,0.012048555657283569,0,-0.0,1,0,0.03223364777091565,0.017936658297595467,1,0,0,0,0.042063274312114804,0,0,0,0,0,0,0,0
0,0,0.016346740224907983,0,-0.0,1,0,0.03223364777091565,0.01765219837546718,1,0,1,0,0.09522267525397199,0,0,0,0,0,0,0,0
0,0,0.013164910550530519,0,-0.0,0,1,0.00785521927712391,0.017997906602026003,1,0,0,0,0.05550554168759962,0,0,0,0,0,0,0,1
0,0,-0.0,0,-0.0,1,0,0.02193750068756253,-0.0,1,0,0,0,0.07271444714179325,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.009045143294535585,-0.0,1,1,0,0,0.14920764836010664,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.005377011547709563,-0.0,1,0,0,0,0.10196956339279746,0,0,0,1,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.02355502477066689,-0.0,1,0,0,0,0.08511378405978245,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.018434266481444233,-0.0,1,0,0,0,0.07878310517023641,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.05412703732307353,0.008205510107099499,1,0,0,1,0.04728666897590869,0,0,0,0,0,0,0,0
0,0,0.011881476129740083,1,0.019144830429749536,0,0,0.02355502477066689,0.01055981350711995,1,0,0,0,0.03798182649884672,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.0027612892690997066,-0.0,1,0,0,0,0.11725233831074348,0,0,0,0,0,0,0,0
0,0,0.004116124719766025,0,0.019144830429749536,1,0,0.03385307890544632,0.010677189705233191,1,0,0,0,0.050031899133798574,0,0,0,0,0,0,0,1
0,0,-0.0,0,-0.0,0,0,0.02193750068756253,-0.0,1,0,0,0,0.022798658450852553,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.0066328200065896405,-0.0,1,0,0,0,0.08207883622030704,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.009045143294535585,-0.0,1,0,1,0,0.11725233831074348,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.005377011547709563,-0.0,1,0,0,0,0.14628510669289435,0,0,0,0,0,0,0,0
0,0,0.01904120928457989,0,-0.0,0,1,0.0422918866144861,0.006755841142525471,1,0,1,0,0.06957526570436488,0,0,0,1,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.019345178640126953,-0.0,1,0,0,0,0.14119900471740945,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.013497825164891194,-0.0,1,0,1,1,0.08657466192885514,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0027612892690997066,-0.0,1,0,0,0,0.1419133089971277,0,0,0,0,0,0,0,0
0,0,0.019007035784497528,0,-0.0,0,0,0.03048351869335703,0.018000271452946498,1,0,0,0,0.039573962893647015,0,0,0,0,0,0,0,0
0,0,0.03206281731468427,0,0.02294186358191224,0,0,0.03996134695777183,0.018002771698207166,1,0,0,0,0.032722429691558946,0,0,0,0,0,0,0,0
0,0,0.018650188076582527,1,-0.0,0,0,0.013497825164891194,-0.0,1,0,1,0,0.025080462902994403,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.005377011547709563,-0.0,1,0,0,1,0.08207883622030704,0,0,0,0,0,0,0,0
0,0,0.032233699974402855,1,-0.0,0,1,0.045673172026978334,-0.0,1,0,0,0,0.0034271448032766536,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.035826572165017535,-0.0,1,0,0,0,0.05667573170199845,0,0,0,0,0,0,0,0
0,0,0.008563816998218367,0,0.019144830429749536,0,1,0.0487390934679468,-0.0,1,0,0,0,0.007991176888384598,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.012428997700903928,-0.0,1,0,0,0,0.07088772534619812,0,0,0,0,0,0,0,0
0,0,0.025385601595825646,0,-0.0,0,0,0.011331165321428374,-0.0,1,0,0,0,0.1103991250365994,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.014538452942853967,-0.0,1,0,1,0,0.11912435252657798,0,0,0,0,0,0,0,0
0,0,0.011592609673883335,0,-0.0,1,0,0.036739930524575054,0.01799606488770487,1,0,0,0,0.07457136351655247,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.00785521927712391,-0.0,1,0,0,0,0.025080462902994403,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.025827117592915245,-0.0,1,1,1,0,0.043190838247739734,0,0,0,1,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0422918866144861,0.012437830123695134,1,1,0,0,0.10185055624002555,0,0,0,0,0,0,0,0
0,0,0.02828086214309594,0,0.022362315379398673,1,0,0.0476280372806438,0.013044851434277197,1,0,1,0,0.02828614450042224,0,0,0,0,0,0,0,0
0,0,0.004116124719766025,0,-0.0,0,0,0.03385307890544632,0.015315053747807512,1,0,0,0,0.0539196074272549,0,0,0,0,0,0,0,1
0,0,-0.0,1,0.022362315379398673,1,0,0.032787456896138906,0.01787956082775893,1,0,1,0,0.0026753315318885757,0,0,0,0,0,0,0,1
0,0,0.01809617996972427,0,-0.0,0,0,0.0507733396286059,0.004570625168553323,1,0,0,0,0.026855162929826874,0,0,0,0,0,0,0,0
0,0,-0.0,1,-0.0,1,0,0.015551662832249099,0.017495818095407026,1,0,0,0,0.0192871412418788,0,0,0,0,0,0,0,1
0,0,-0.0,0,-0.0,0,0,0.0027612892690997066,-0.0,1,0,0,0,0.11725233831074348,0,0,0,1,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.0040868317332891325,-0.0,1,0,1,0,0.1419133089971277,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.011331165321428374,-0.0,1,0,0,1,0.0970360172466764,0,0,0,0,0,0,0,0
0,0,0.02795270636656307,1,-0.0,0,0,0.0066328200065896405,-0.0,1,0,0,0,0.05550554168759962,0,0,0,0,0,0,0,0
0,0,0.02917915858863228,0,-0.0,0,0,0.053377155355022764,0.010542905958377037,1,0,0,0,0.08229515355195591,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.03048351869335703,-0.0,1,0,1,0,0.09621612677556084,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.010203498628435228,-0.0,1,0,0,0,0.12555382572763749,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.010203498628435228,-0.0,1,0,1,0,0.09367154953487813,0,0,0,0,0,0,0,0
0,0,0.012467491069889501,0,-0.0,1,0,0.029869199902359585,-0.0,1,0,0,0,0.01566569875586914,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0040868317332891325,-0.0,1,0,0,1,0.09703601802715132,0,0,0,0,0,0,0,0
0,0,0.023627954349378658,0,0.022362315379398673,0,1,0.02792729846476261,0.014735258489424512,1,0,1,0,0.05483273565325763,0,0,0,0,0,0,0,0
0,0,0.023161457385672657,0,-0.0,0,0,0.02193750068756253,-0.0,1,0,0,0,0.09703601802715132,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.029238692137671034,-0.0,1,0,0,0,0.1407090290471383,0,0,0,1,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.02792729846476261,-0.0,1,0,1,0,0.14112889275861204,0,0,0,1,0,0,0,0
0,0,0.016880854464975236,0,-0.0,0,0,0.05510516455976266,0.0038238792319742415,1,0,0,0,0.026769903127996812,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.02355502477066689,-0.0,1,0,0,0,0.07722660610353888,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.012428997700903928,-0.0,1,0,0,1,0.0192871412418788,0,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.021096149774362784,-0.0,1,0,0,0,0.040538959434379705,0,0,0,0,0,0,0,0
0,0,0.02736242496522402,0,-0.0,0,0,0.01749884323126877,-0.0,1,0,0,0,0.02786801252399145,0,0,0,0,0,0,0,0
0,0,0.025503492701703188,0,-0.0,0,0,0.01749884323126877,0.017704268065796235,1,0,0,0,0.06492142202516463,0,0,0,0,0,0,0,1
0,0,0.031575912162117525,0,0.019144830429749536,0,0,0.028591545873636978,-0.0,1,0,1,0,0.08343463449701057,0,0,0,0,0,0,0,0
